"contrast","ontology","term","sig_with_term","sig_total","universe_with_term","universe_total","pvalue","padj"
"18_month_vs_6_month","GO","GO:0000774",0,889,26,35149,1,1
"18_month_vs_6_month","GO","GO:0000776",0,889,22,35149,1,1
"18_month_vs_6_month","GO","GO:0000781",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0000786",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0000794",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0000795",0,889,12,35149,1,1
"18_month_vs_6_month","GO","GO:0000796",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0000813",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0000814",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0000902",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0000921",0,889,30,35149,1,1
"18_month_vs_6_month","GO","GO:0000931",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0000959",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0000976",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0000977",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0000978",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0000981",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0001164",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001181",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0001216",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0001401",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0001405",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001503",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0001510",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0001518",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0001522",0,889,15,35149,1,1
"18_month_vs_6_month","GO","GO:0001527",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001534",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0001558",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0001664",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0001669",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001671",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0001682",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0001726",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0001733",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001772",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0001819",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001836",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001848",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0001881",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0001907",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0001919",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0001934",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0002062",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0002080",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0002128",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0002143",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0002151",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0002161",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0002532",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0002682",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0002764",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003333",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0003352",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0003682",0,889,30,35149,1,1
"18_month_vs_6_month","GO","GO:0003684",0,889,20,35149,1,1
"18_month_vs_6_month","GO","GO:0003688",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003689",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0003690",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0003697",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0003711",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003713",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0003714",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0003725",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0003726",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003727",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003729",0,889,15,35149,1,1
"18_month_vs_6_month","GO","GO:0003746",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0003747",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0003755",0,889,35,35149,1,1
"18_month_vs_6_month","GO","GO:0003785",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003796",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003810",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0003848",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003849",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003852",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003855",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003870",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003871",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003872",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003873",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0003876",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0003877",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003883",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003885",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003887",0,889,28,35149,1,1
"18_month_vs_6_month","GO","GO:0003899",0,889,54,35149,1,1
"18_month_vs_6_month","GO","GO:0003905",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003906",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003908",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003910",0,889,15,35149,1,1
"18_month_vs_6_month","GO","GO:0003916",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0003917",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003918",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003919",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003922",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0003934",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003937",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003964",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0003968",0,889,25,35149,1,1
"18_month_vs_6_month","GO","GO:0003972",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0003980",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0003989",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0003995",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0003997",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0004000",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004014",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004016",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004017",0,889,59,35149,1,1
"18_month_vs_6_month","GO","GO:0004019",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004022",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004037",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004045",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004057",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004064",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0004069",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004074",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004089",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004096",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004097",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004100",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004107",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004109",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004112",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004113",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004114",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0004126",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004129",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004134",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004140",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004143",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004144",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004146",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004169",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004175",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004176",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0004177",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004181",0,889,11,35149,1,1
"18_month_vs_6_month","GO","GO:0004190",0,889,12,35149,1,1
"18_month_vs_6_month","GO","GO:0004197",0,889,47,35149,1,1
"18_month_vs_6_month","GO","GO:0004198",0,889,12,35149,1,1
"18_month_vs_6_month","GO","GO:0004252",0,889,80,35149,1,1
"18_month_vs_6_month","GO","GO:0004308",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004318",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004322",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004325",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004329",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004332",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004334",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004345",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004347",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004352",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004356",0,889,16,35149,1,1
"18_month_vs_6_month","GO","GO:0004357",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004358",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004359",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004371",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004373",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004376",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004379",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004383",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0004392",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004408",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004415",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004417",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004418",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004420",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004421",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004424",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004427",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004435",0,889,12,35149,1,1
"18_month_vs_6_month","GO","GO:0004451",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004455",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004470",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004476",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004478",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004482",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004484",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004488",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0004506",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004511",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004512",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004514",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004517",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004518",0,889,11,35149,1,1
"18_month_vs_6_month","GO","GO:0004519",0,889,22,35149,1,1
"18_month_vs_6_month","GO","GO:0004520",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004521",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004525",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004526",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004527",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004530",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004531",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004535",0,889,11,35149,1,1
"18_month_vs_6_month","GO","GO:0004540",0,889,19,35149,1,1
"18_month_vs_6_month","GO","GO:0004555",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004556",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004559",0,889,17,35149,1,1
"18_month_vs_6_month","GO","GO:0004564",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004565",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004568",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004571",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004590",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004601",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004605",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004609",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004611",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004612",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004615",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004616",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004618",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004619",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004623",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004629",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004631",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004637",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004640",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004643",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004649",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004651",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004655",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004659",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004663",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004668",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004671",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004673",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004675",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004683",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004713",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004715",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004743",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004748",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004751",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004781",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004784",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004788",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004797",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004800",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004803",0,889,18,35149,1,1
"18_month_vs_6_month","GO","GO:0004806",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004807",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004810",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004813",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004814",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0004817",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004819",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004820",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004821",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004824",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0004826",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004827",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004832",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004833",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004843",0,889,47,35149,1,1
"18_month_vs_6_month","GO","GO:0004853",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004857",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004859",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004860",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004861",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004864",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0004865",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0004866",0,889,20,35149,1,1
"18_month_vs_6_month","GO","GO:0004869",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0004879",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0004888",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0004896",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005026",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005047",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0005049",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005085",0,889,50,35149,1,1
"18_month_vs_6_month","GO","GO:0005092",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005094",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005096",0,889,31,35149,1,1
"18_month_vs_6_month","GO","GO:0005125",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0005126",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005134",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005135",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005136",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005143",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005149",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005157",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005173",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005179",0,889,41,35149,1,1
"18_month_vs_6_month","GO","GO:0005186",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005199",0,889,30,35149,1,1
"18_month_vs_6_month","GO","GO:0005213",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0005216",0,889,65,35149,1,1
"18_month_vs_6_month","GO","GO:0005219",0,889,31,35149,1,1
"18_month_vs_6_month","GO","GO:0005230",0,889,28,35149,1,1
"18_month_vs_6_month","GO","GO:0005244",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005248",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005249",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005254",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005261",0,889,12,35149,1,1
"18_month_vs_6_month","GO","GO:0005262",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005267",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005272",0,889,19,35149,1,1
"18_month_vs_6_month","GO","GO:0005283",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005315",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005337",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0005351",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0005375",0,889,16,35149,1,1
"18_month_vs_6_month","GO","GO:0005381",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005384",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005388",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005436",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005471",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005496",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005516",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0005540",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005542",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005543",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005544",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0005546",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005615",0,889,41,35149,1,1
"18_month_vs_6_month","GO","GO:0005618",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005655",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005663",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005664",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005666",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0005667",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005669",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0005672",0,889,36,35149,1,1
"18_month_vs_6_month","GO","GO:0005680",0,889,71,35149,1,1
"18_month_vs_6_month","GO","GO:0005681",0,889,31,35149,1,1
"18_month_vs_6_month","GO","GO:0005685",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005694",0,889,14,35149,1,1
"18_month_vs_6_month","GO","GO:0005697",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005727",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005730",0,889,37,35149,1,1
"18_month_vs_6_month","GO","GO:0005732",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005741",0,889,32,35149,1,1
"18_month_vs_6_month","GO","GO:0005742",0,889,10,35149,1,1
"18_month_vs_6_month","GO","GO:0005743",0,889,30,35149,1,1
"18_month_vs_6_month","GO","GO:0005744",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005758",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0005759",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005761",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005762",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0005763",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0005764",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005765",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0005770",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0005773",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005777",0,889,19,35149,1,1
"18_month_vs_6_month","GO","GO:0005778",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0005785",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0005786",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005787",0,889,14,35149,1,1
"18_month_vs_6_month","GO","GO:0005788",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005789",0,889,57,35149,1,1
"18_month_vs_6_month","GO","GO:0005794",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005795",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005801",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005802",0,889,4,35149,1,1
"18_month_vs_6_month","GO","GO:0005811",0,889,9,35149,1,1
"18_month_vs_6_month","GO","GO:0005813",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005815",0,889,41,35149,1,1
"18_month_vs_6_month","GO","GO:0005819",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005829",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005839",0,889,19,35149,1,1
"18_month_vs_6_month","GO","GO:0005846",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005849",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005856",0,889,17,35149,1,1
"18_month_vs_6_month","GO","GO:0005861",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005868",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005869",0,889,14,35149,1,1
"18_month_vs_6_month","GO","GO:0005874",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005882",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005885",0,889,8,35149,1,1
"18_month_vs_6_month","GO","GO:0005890",0,889,5,35149,1,1
"18_month_vs_6_month","GO","GO:0005892",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0005911",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005925",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005938",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005940",0,889,30,35149,1,1
"18_month_vs_6_month","GO","GO:0005944",0,889,7,35149,1,1
"18_month_vs_6_month","GO","GO:0005956",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005976",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0005978",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0005991",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005992",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0005996",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0006000",0,889,13,35149,1,1
"18_month_vs_6_month","GO","GO:0006006",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0006007",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0006012",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0006013",0,889,17,35149,1,1
"18_month_vs_6_month","GO","GO:0006021",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0006032",0,889,3,35149,1,1
"18_month_vs_6_month","GO","GO:0006040",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0006051",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0006071",0,889,6,35149,1,1
"18_month_vs_6_month","GO","GO:0006072",0,889,2,35149,1,1
"18_month_vs_6_month","GO","GO:0006084",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0006096",0,889,11,35149,1,1
"18_month_vs_6_month","GO","GO:0006098",0,889,1,35149,1,1
"18_month_vs_6_month","GO","GO:0006109",0,889,3,35149,1,1
