"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_plot","minus_log10_padj","significance"
"MSTRG.828",84.4850052324441,1.53968517352076,0.354583951492322,4.34223028718799,1.41043580317097e-05,4.34580542005106e-05,4.34580542005106e-05,4.36192972276697,"Up"
"MSTRG.10782",75.0622487958557,2.05308981755975,0.472829132469356,4.34213900238647,1.4110221049745e-05,4.3472899233324e-05,4.3472899233324e-05,4.36178139548785,"Up"
"MSTRG.42570",51.4107540854356,1.83341210837363,0.422253954343054,4.34196551510352,1.41213701560146e-05,4.35040270399208e-05,4.35040270399208e-05,4.36147053982083,"Up"
"MSTRG.14531",3745.27629309287,-2.50907941383803,0.577884746206065,-4.34183361009383,1.41298526123784e-05,4.35237126117977e-05,4.35237126117977e-05,4.36127406602019,"Down"
"MSTRG.4555",53.3182930470736,2.75380041799959,0.634380771640014,4.34092668174731,1.41883064416128e-05,4.3695596827006e-05,4.3695596827006e-05,4.35956232435864,"Up"
"MSTRG.3786",299.36623928188,1.30494910599603,0.300632776313436,4.34067476606577,1.42045839279316e-05,4.37377118296098e-05,4.37377118296098e-05,4.35914394113761,"Up"
"MSTRG.41236",187.715519792658,-1.12082121829538,0.258222835603754,-4.3405193645046,1.42146340520725e-05,4.37621789470221e-05,4.37621789470221e-05,4.35890106233484,"Down"
"MSTRG.25893",97.8899393223204,1.39499682827885,0.321402534604194,4.34034171509189,1.42261312958022e-05,4.37943340319747e-05,4.37943340319747e-05,4.35858207346439,"Up"
"MSTRG.12781",58.7978533016108,-2.03769140557114,0.469514559819996,-4.33999620022935,1.42485179812911e-05,4.38535143166416e-05,4.38535143166416e-05,4.35799559757346,"Down"
"MSTRG.928",14.8811099647051,4.71161838905748,1.08567417293846,4.33980885471845,1.42606705618914e-05,4.38844233395562e-05,4.38844233395562e-05,4.35768960408862,"Up"
"MSTRG.28268",39.1232975167113,-2.97186338165498,0.684790368175464,-4.33981481014858,1.42602840976812e-05,4.38844233395562e-05,4.38844233395562e-05,4.35768960408862,"Down"
"MSTRG.38160",141.617838869868,1.47349620489124,0.339548773937258,4.33957156671551,1.42760769619505e-05,4.39285838849161e-05,4.39285838849161e-05,4.3572527967547,"Up"
