"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_plot","minus_log10_padj","significance"
"MSTRG.38459",586.112049215411,-1.3049672649957,0.240128677986006,-5.43444987887598,5.49657439965454e-08,8.22123802440244e-06,8.22123802440244e-06,5.08506277775421,"Down"
"MSTRG.24693",144.883395698888,-1.18160296760876,0.217582992096191,-5.43058515845016,5.61695678062542e-08,8.36569550348317e-06,8.36569550348317e-06,5.07749794701856,"Down"
"MSTRG.8397",150.759367411063,-1.42410621735525,0.263053638807457,-5.41374840436112,6.1718872065147e-08,9.15340351990655e-06,9.15340351990655e-06,5.03841739171791,"Down"
"MSTRG.28433",5531.66647323232,-1.05263745822468,0.194896732261663,-5.4010010635347,6.62700328913016e-08,9.66525056471518e-06,9.66525056471518e-06,5.01478688271534,"Down"
"MSTRG.645",1068.66469394354,-1.15625926829789,0.214921159572925,-5.37992290100948,7.45177454425051e-08,1.07345255514697e-05,1.07345255514697e-05,4.96921714591168,"Down"
"MSTRG.37498",3094.63519638344,-1.08752810786463,0.202680099120946,-5.36573700418245,8.0619340971278e-08,1.15660784318345e-05,1.15660784318345e-05,4.93681386698682,"Down"
"MSTRG.6439",1031.38786938613,-1.23752218924222,0.231190946938426,-5.35281422404406,8.65967439800404e-08,1.23230322030544e-05,1.23230322030544e-05,4.90928241660122,"Down"
"MSTRG.27018",1698.91316482999,1.13064478443459,0.211423555128854,5.34777113054174,8.90439630284236e-08,1.25695030380966e-05,1.25695030380966e-05,4.90068189272605,"Up"
"MSTRG.23380",54.9957577882012,2.17364499775765,0.406631120779947,5.34549592168067,9.01698284228599e-08,1.26775171969404e-05,1.26775171969404e-05,4.89696579166305,"Up"
"MSTRG.18728",414.879975759703,-1.36786245476762,0.256321991709766,-5.33650056962904,9.47575746416139e-08,1.30945512659262e-05,1.30945512659262e-05,4.88290937971842,"Down"
"MSTRG.21189",44.1454831449973,-2.32303400128122,0.435470589150136,-5.33453707129764,9.57886175487369e-08,1.3151852024299e-05,1.3151852024299e-05,4.8810130861629,"Down"
"MSTRG.14238",867.597760457675,-1.28391158535769,0.240901915593019,-5.32960305523987,9.84276562503702e-08,1.34616096869426e-05,1.34616096869426e-05,4.87090300576148,"Down"
"MSTRG.15587",248.307432513769,-1.96328424905307,0.368445090695405,-5.32856672169945,9.89908320747041e-08,1.34861579712937e-05,1.34861579712937e-05,4.8701117574831,"Down"
"MSTRG.5068",2180.39559689918,-1.05206789665765,0.197913541840633,-5.31579540678835,1.06192415325351e-07,1.42464015506518e-05,1.42464015506518e-05,4.84629481874657,"Down"
"MSTRG.9675",454.391405268102,-1.04208067985717,0.196127114133234,-5.31329227201731,1.07662150251726e-07,1.43886574874446e-05,1.43886574874446e-05,4.84197972538195,"Down"
"MSTRG.6440",572.539233549807,-1.6287194280035,0.306636320776204,-5.31156721382724,1.08686469738931e-07,1.44159272635989e-05,1.44159272635989e-05,4.8411574176176,"Down"
"MSTRG.35205",62.8762428407589,-2.43210759172783,0.457854628399789,-5.31196462997021,1.08449655808138e-07,1.44159272635989e-05,1.44159272635989e-05,4.8411574176176,"Down"
"MSTRG.41064",62.682952993735,1.43644108659924,0.270961461975892,5.3012744916731,1.1499703344297e-07,1.51956042424322e-05,1.51956042424322e-05,4.81828202582843,"Up"
"MSTRG.24318",228.416704742902,1.22366044596283,0.231285505659561,5.29069230894212,1.21854218578584e-07,1.58631626993283e-05,1.58631626993283e-05,4.79961022143627,"Up"
"MSTRG.26270",614.134125789872,-1.64476652651839,0.310992348203599,-5.28876847298378,1.23142643716885e-07,1.59717372103498e-05,1.59717372103498e-05,4.79664784404706,"Down"
"MSTRG.39940",444.531322465669,-1.46358130931772,0.278340885325285,-5.25823329047506,1.45445935164833e-07,1.86579531938274e-05,1.86579531938274e-05,4.72913600074934,"Down"
"MSTRG.42054",179.65205246006,-1.50934084644693,0.28768955222516,-5.24642217547631,1.55081312544118e-07,1.97498299080189e-05,1.97498299080189e-05,4.70443664030724,"Down"
"MSTRG.18006",43.4530008777524,-2.10023446002692,0.400874535529321,-5.2391316331773,1.61333934959042e-07,2.03982966901991e-05,2.03982966901991e-05,4.69040609575702,"Down"
"MSTRG.16350",199.036954504208,-2.23022332309393,0.425754795627917,-5.23828115618693,1.62079017506853e-07,2.04190515639727e-05,2.04190515639727e-05,4.68996443414426,"Down"
"MSTRG.29968",189.250100766577,-1.18551703507633,0.226397302630525,-5.23644505169332,1.63698947575789e-07,2.05494796726479e-05,2.05494796726479e-05,4.68719917029198,"Down"
"MSTRG.24992",4318.18712309634,-1.14849027675579,0.220168380891274,-5.21641787120624,1.82416400655092e-07,2.28176301303411e-05,2.28176301303411e-05,4.64172946398275,"Down"
"MSTRG.39819",114.544189805268,1.60803108228365,0.3090621250165,5.20293802483175,1.9616230147559e-07,2.42778476569209e-05,2.42778476569209e-05,4.61478981809745,"Up"
"MSTRG.260",799.350882405903,-1.26132818460249,0.242943293883222,-5.19186253072202,2.08200710160501e-07,2.55875760889211e-05,2.55875760889211e-05,4.59197085288051,"Down"
"MSTRG.4668",2390.82702596001,-1.23471089022231,0.238243723285969,-5.18255370253873,2.18868318985761e-07,2.68048869129983e-05,2.68048869129983e-05,4.5717860206776,"Down"
"MSTRG.35558",5761.48310487518,-1.02210841186844,0.197561998544297,-5.17360838318946,2.29615828341604e-07,2.78302301737209e-05,2.78302301737209e-05,4.55548320175926,"Down"
"MSTRG.33762",113.902858816976,1.89276960301171,0.36646622634283,5.1649223501459,2.40538757637038e-07,2.90539408666125e-05,2.90539408666125e-05,4.53679495172305,"Up"
"MSTRG.11970",490.430996259216,1.1202151621606,0.21705766433276,5.16091042260204,2.45751757163467e-07,2.94809846844324e-05,2.94809846844324e-05,4.53045801484713,"Up"
"MSTRG.734",378.065675790519,1.82305448528958,0.353295222025338,5.16014475044,2.46758979276072e-07,2.95011270835872e-05,2.95011270835872e-05,4.53016139158685,"Up"
"MSTRG.23566",600.234152255854,-1.63652738799344,0.317520618503283,-5.15408226309095,2.54876044889598e-07,3.03391848995178e-05,3.03391848995178e-05,4.51799609126177,"Down"
"MSTRG.28613",3225.96689289141,-1.09666557012039,0.213080298451459,-5.14672439493611,2.65074332232538e-07,3.12654285357097e-05,3.12654285357097e-05,4.50493561433919,"Down"
"MSTRG.28208",72.2028198916038,-1.91498613456329,0.372400968308675,-5.14226948243591,2.71439389997987e-07,3.18027437301308e-05,3.18027437301308e-05,4.49753541034723,"Down"
"MSTRG.36438",66.5384335130806,-3.63498146053124,0.707392546383075,-5.13856341732329,2.76846765271863e-07,3.22214799753004e-05,3.22214799753004e-05,4.49185451573725,"Down"
"MSTRG.25849",662.467411637525,-1.16814315471019,0.22750823852132,-5.13450924811551,2.82881184562454e-07,3.28151510105139e-05,3.28151510105139e-05,4.48392559284293,"Down"
"MSTRG.5192",170.622268171074,1.01790574082418,0.198823215412751,5.11965234397322,3.06099413347384e-07,3.51604192148602e-05,3.51604192148602e-05,4.4539459555091,"Up"
"MSTRG.34526",627.527328913878,-1.02495179157924,0.200564777103605,-5.11032797673034,3.2160002210237e-07,3.67010362885591e-05,3.67010362885591e-05,4.43532167285829,"Down"
"MSTRG.35390",2334.45192985693,-1.52410372009657,0.299096046438485,-5.09569998749559,3.47455005497104e-07,3.91432563724926e-05,3.91432563724926e-05,4.40734304771794,"Down"
"MSTRG.17406",315.4494021393,-1.09727639114065,0.215491177111469,-5.09197826959316,3.54346723717343e-07,3.97921181851147e-05,3.97921181851147e-05,4.40020294219007,"Down"
"MSTRG.12202",1609.57502627031,1.71028994650821,0.336026095179111,5.08975335857942,3.58529536342741e-07,4.00062053108285e-05,4.00062053108285e-05,4.39787264059112,"Up"
"MSTRG.24078",76.8544170252281,-1.92141965644498,0.379013686361142,-5.06952578650198,3.98808105111314e-07,4.42198930175318e-05,4.42198930175318e-05,4.35438231245725,"Down"
"MSTRG.25714",214.883766989256,-1.27510185791359,0.251806188314061,-5.06382256310253,4.10932148868387e-07,4.51370440642967e-05,4.51370440642967e-05,4.34546688541331,"Down"
"MSTRG.8461",1669.91709557497,-1.08551774304133,0.21443272562865,-5.06227647789737,4.14279644512402e-07,4.53629757787116e-05,4.53629757787116e-05,4.3432984637738,"Down"
"MSTRG.30678",199.080376396313,-1.22681938521295,0.242605660554044,-5.05684567462784,4.26247894961604e-07,4.65285318633708e-05,4.65285318633708e-05,4.3322806507484,"Down"
"MSTRG.13116",250.893332789895,-1.1891440709098,0.235874857098788,-5.04141935912979,4.6209157708321e-07,5.02850057055658e-05,5.02850057055658e-05,4.29856149625862,"Down"
"MSTRG.34776",388.336476242833,-1.06391997487517,0.211099547237057,-5.03989700025471,4.65782457937573e-07,5.05302086853326e-05,5.05302086853326e-05,4.29644890815992,"Down"
"MSTRG.12507",124.466816200684,-2.33436683178908,0.463519934064658,-5.03617354990271,4.74929991855794e-07,5.13640439499671e-05,5.13640439499671e-05,4.28934079109151,"Down"
"MSTRG.29573",184.712360517148,-1.19223868889033,0.237100580222465,-5.02840898901087,4.9456614669385e-07,5.33236364728286e-05,5.33236364728286e-05,4.27308024098679,"Down"
"MSTRG.9306",305.248707465287,-1.24799946320446,0.248736992280896,-5.01734563789814,5.23902646259788e-07,5.61422381505649e-05,5.61422381505649e-05,4.25071027789565,"Down"
"MSTRG.36851",46.5557639668849,-3.44078147568542,0.686395461414824,-5.01282667078415,5.36362087153148e-07,5.73027082107781e-05,5.73027082107781e-05,4.24182485214774,"Down"
"MSTRG.35355",1206.19559865022,-1.85497457209406,0.370165192464392,-5.01120745509452,5.40895641294463e-07,5.74378879028975e-05,5.74378879028975e-05,4.24080153828145,"Down"
"MSTRG.8998",129.329353665008,-1.84729478373739,0.368745043757396,-5.00968030624639,5.45205262901048e-07,5.77211439328583e-05,5.77211439328583e-05,4.23866507053064,"Down"
"MSTRG.8874",211.219378161372,-1.08432415955817,0.216501708625978,-5.00838615288442,5.48883268490267e-07,5.77625688747437e-05,5.77625688747437e-05,4.23835350063029,"Down"
"MSTRG.38360",965.142217889826,-1.70183352640474,0.340239813774502,-5.0018647363023,5.67784235515028e-07,5.92197272822484e-05,5.92197272822484e-05,4.22753359694819,"Down"
"MSTRG.15197",140.931751281628,-1.63301143022532,0.32667120511422,-4.99894513094395,5.76448018284677e-07,5.99170813996753e-05,5.99170813996753e-05,4.22244934956237,"Down"
"MSTRG.20159",442.513469779087,-1.24170704707714,0.248443248733582,-4.99795045108542,5.79428681080515e-07,5.99170813996753e-05,5.99170813996753e-05,4.22244934956237,"Down"
"MSTRG.40354",143.247571929864,-1.16627668726869,0.233660212801899,-4.99133623685209,5.99630098945484e-07,6.18076197883719e-05,6.18076197883719e-05,4.20895798076798,"Down"
"MSTRG.25301",212.301468927943,-1.67647327645475,0.336303172335939,-4.98500583509242,6.19599429870343e-07,6.34935870568883e-05,6.34935870568883e-05,4.19727013685686,"Down"
"MSTRG.15487",65.5707665401535,-1.92845728638652,0.387586545902622,-4.9755527037077,6.50617287204505e-07,6.6094066554772e-05,6.6094066554772e-05,4.17983752656858,"Down"
"MSTRG.31511",3315.29793176102,-1.50512240287049,0.303125227429182,-4.96534853148153,6.85777989856337e-07,6.90670789841272e-05,6.90670789841272e-05,4.16072891098242,"Down"
"MSTRG.6055",188.47275756741,1.63539174708458,0.329575868527126,4.96211010348888,6.97314458345417e-07,6.98287917275871e-05,6.98287917275871e-05,4.15596547264582,"Up"
"MSTRG.18012",949.111420130948,-1.09976107352571,0.222502612717465,-4.94268835810119,7.7052600819448e-07,7.60764569158083e-05,7.60764569158083e-05,4.11874972185593,"Down"
"MSTRG.30920",655.262915506129,-1.16522791068071,0.235965226762975,-4.93813400671606,7.88736378596257e-07,7.76562884349575e-05,7.76562884349575e-05,4.10982337030217,"Down"
"MSTRG.34090",51.1694536536501,1.51194814872281,0.306401932835652,4.93452549313319,8.03458513265258e-07,7.8884813638996e-05,7.8884813638996e-05,4.10300659612631,"Up"
"MSTRG.38610",285.587010645344,-1.12970531587016,0.229841025807793,-4.91515956257039,8.87101782309755e-07,8.61346423933856e-05,8.61346423933856e-05,4.06482214501074,"Down"
"MSTRG.12912",149.52475137419,1.8636352332062,0.379212241882571,4.91449121988869,8.90133141457966e-07,8.61908809617246e-05,8.61908809617246e-05,4.06453868031797,"Up"
"MSTRG.25638",871.89084321362,-1.15736758859573,0.235611839497924,-4.91217924813122,9.00696523893742e-07,8.69741266987394e-05,8.69741266987394e-05,4.06060992327969,"Down"
"MSTRG.35360",534.294661925345,-1.01464110316882,0.206614775880053,-4.91078674720657,9.07116984188528e-07,8.73541229513495e-05,8.73541229513495e-05,4.0587165923094,"Down"
"MSTRG.11953",909.642253545278,1.05217938667538,0.2148113234993,4.89815606335485,9.67401883206814e-07,9.29049420569298e-05,9.29049420569298e-05,4.03196118319724,"Up"
"MSTRG.34174",104.476513705433,1.41878104071399,0.289715069529394,4.89715996830479,9.72316828099553e-07,9.31225182312566e-05,9.31225182312566e-05,4.03094528828749,"Up"
"MSTRG.20273",149.816606187451,1.70007184239152,0.347315568756155,4.89489097330132,9.8360243774296e-07,9.37120937805087e-05,9.37120937805087e-05,4.02820435870436,"Up"
"MSTRG.41230",474.0559088836,1.43855376727667,0.294095060516067,4.8914584446007,1.00091527600933e-06,9.50842460444651e-05,9.50842460444651e-05,4.0218914328283,"Up"
"MSTRG.14967",417.798442015264,-1.07298065037363,0.219499094742091,-4.88831469503038,1.01702864863919e-06,9.53561759440638e-05,9.53561759440638e-05,4.02065117370799,"Down"
"MSTRG.20616",324.036435947974,-1.64945853225562,0.33742407839697,-4.88838419620749,1.01666973465985e-06,9.53561759440638e-05,9.53561759440638e-05,4.02065117370799,"Down"
"MSTRG.33023",380.571302900707,-1.05760971717357,0.216346831866599,-4.88849181681429,1.01611420706303e-06,9.53561759440638e-05,9.53561759440638e-05,4.02065117370799,"Down"
"MSTRG.23568",882.96270767345,-1.66263901421278,0.340407558626668,-4.88425997624872,1.03818022101694e-06,9.70505228418201e-05,9.70505228418201e-05,4.01300212058777,"Down"
"MSTRG.17581",462.367963697164,1.03121576076827,0.211222316234857,4.88213451660886,1.04943625019391e-06,9.76006503931939e-05,9.76006503931939e-05,4.01054728826329,"Up"
"MSTRG.10501",82.4873099342837,-1.82733408325816,0.37577925582178,-4.86278594400325,1.15744996430245e-06,0.000105945856237674,0.000105945856237674,3.97491602477957,"Down"
"MSTRG.9577",88.7178020538095,-1.81679096194327,0.373725818846255,-4.86129368196172,1.16621086616351e-06,0.000106470508402029,0.000106470508402029,3.97277067214981,"Down"
"MSTRG.9013",195.116574589674,-1.14165335009225,0.235303072259246,-4.85184209084372,1.22319999661658e-06,0.000111384084666,0.000111384084666,3.95317685975047,"Down"
"MSTRG.42082",393.373435047114,-1.41737827424318,0.29261804739988,-4.84378283170706,1.27390166940722e-06,0.000115106349043687,0.000115106349043687,3.9389007208655,"Down"
"MSTRG.25382",145.034256990303,-1.25551502891729,0.259523878247259,-4.83776305053944,1.31308544020868e-06,0.000117782247867071,0.000117782247867071,3.92892016145336,"Down"
"MSTRG.40285",26.2414557425208,5.82153358617375,1.20501011360084,4.83110765666334,1.35775559207521e-06,0.000120819623559118,0.000120819623559118,3.9178625217472,"Up"
"MSTRG.37962",118.920085508554,-1.28785929846858,0.266710604923275,-4.82867675561332,1.37443303915617e-06,0.000121994815387122,0.000121994815387122,3.91365862585483,"Down"
"MSTRG.20399",42.9489230496147,-2.16970220107773,0.450087406501965,-4.82062410486098,1.43109793120778e-06,0.00012638608337694,0.00012638608337694,3.89830074445034,"Down"
"MSTRG.16348",301.828782681216,-1.86470624782827,0.387414771496874,-4.81320379350409,1.48529686103869e-06,0.000130191270246007,0.000130191270246007,3.8854181356687,"Down"
"MSTRG.7318",19733.2126894026,-1.1166930851667,0.232036266188611,-4.81257996221587,1.48994227334648e-06,0.000130273584492177,0.000130273584492177,3.88514363702957,"Down"
"MSTRG.27115",63.0766801421941,-1.7183516873125,0.357672813487652,-4.80425579611973,1.55328149056201e-06,0.000134805657066084,0.000134805657066084,3.87029188242211,"Down"
"MSTRG.28477",291.682603944332,-1.40132227488131,0.292197051591656,-4.79581250819618,1.62016768191649e-06,0.00013815011975683,0.00013815011975683,3.85964873427474,"Down"
"MSTRG.39273",141.949276272616,1.26303095835348,0.263380769772575,4.79545624930814,1.62304992020414e-06,0.00013815011975683,0.00013815011975683,3.85964873427474,"Up"
"MSTRG.40786",2601.10032114061,-1.39517576223988,0.290878278766505,-4.7964247043686,1.61522632387062e-06,0.00013815011975683,0.00013815011975683,3.85964873427474,"Down"
"MSTRG.5992",74.2858987918519,-1.28875241798126,0.268795137904862,-4.79455256529752,1.63038311149546e-06,0.000138417602777001,0.000138417602777001,3.85880867647755,"Down"
"MSTRG.11966",100.171925608179,1.1031410569088,0.230335259324934,4.78928436810709,1.67377148536418e-06,0.000140744961576712,0.000140744961576712,3.85156714318068,"Up"
"MSTRG.6072",52.6408107138312,2.32015414308099,0.48516853965015,4.78216115322324,1.73420558402505e-06,0.000145132362078325,0.000145132362078325,3.83823573639104,"Up"
"MSTRG.26269",190.306131204434,-1.63649660232769,0.342425766527302,-4.77912809811062,1.76057003275056e-06,0.000146988779290141,0.000146988779290141,3.83271581680536,"Down"
"MSTRG.39722",374.36415832025,-1.28499898136068,0.269106088677767,-4.77506468796163,1.79649497420459e-06,0.000149632705801699,0.000149632705801699,3.82497347066417,"Down"
"MSTRG.17901",152.260343967566,-1.08902870347279,0.22820680774626,-4.77211312943682,1.82303051306149e-06,0.000151126649772637,0.000151126649772637,3.82065894513371,"Down"
"MSTRG.30894",123.350748096594,-1.89439784092581,0.397515696013836,-4.76559255375886,1.88299435081076e-06,0.000155364714640018,0.000155364714640018,3.8086476082968,"Down"
"MSTRG.25057",2676.47850624032,-1.02923305967135,0.216105634122524,-4.76263871532296,1.91077761113666e-06,0.000157287874130779,0.000157287874130779,3.80330475735815,"Down"
"MSTRG.22454",100.46536640012,-1.59616585612739,0.335399715831326,-4.75899585117751,1.94558434284568e-06,0.000159778841277297,0.000159778841277297,3.79648073268737,"Down"
"MSTRG.32638",198.067492717868,-1.68953945260897,0.356389769905672,-4.74070693178468,2.12973807951919e-06,0.000173684834703062,0.000173684834703062,3.76023810033416,"Down"
"MSTRG.6884",120.522552840678,-1.21472567151546,0.256740482261823,-4.73133672108901,2.23046184897926e-06,0.000179813081490303,0.000179813081490303,3.74517871631584,"Down"
"MSTRG.34731",81.0795085212194,-1.53859248615326,0.325447791475751,-4.72761692183091,2.2717025528346e-06,0.000181217412406288,0.000181217412406288,3.74180007515451,"Down"
"MSTRG.4936",124.901593202959,9.32593705515858,1.975199244745,4.72151712287767,2.34091919295683e-06,0.000185735821023114,0.000185735821023114,3.73110433011898,"Up"
"MSTRG.5234",74.5133848544183,2.3735968163097,0.503187715641715,4.71711995846849,2.39206663483905e-06,0.000189252710282554,0.000189252710282554,3.72295789226472,"Up"
"MSTRG.32639",122.265725802226,-1.53797272134263,0.326063811928967,-4.71678446082107,2.39601286169554e-06,0.000189252710282554,0.000189252710282554,3.72295789226472,"Down"
"MSTRG.31414",92.5553115188542,-1.90887265457564,0.405384979456194,-4.70878979565624,2.49191889542942e-06,0.00019541519957274,0.00019541519957274,3.70904165948192,"Down"
"MSTRG.12513",60.9654837241677,-1.86270469562104,0.395737808906461,-4.70691617959941,2.51492254104115e-06,0.000195723282860391,0.000195723282860391,3.70835750844349,"Down"
"MSTRG.28227",1005.48376896255,-1.07491727066079,0.228376573391742,-4.70677554486708,2.51665740835907e-06,0.000195723282860391,0.000195723282860391,3.70835750844349,"Down"
"MSTRG.23029",55.7372430616355,-2.0234355492948,0.430158362283158,-4.70393168356643,2.55198671208458e-06,0.000198012761463711,0.000198012761463711,3.70330681956334,"Down"
"MSTRG.27686",76.4469475796436,1.72703683129757,0.367324167085324,4.70166949537084,2.58042935666761e-06,0.000199339585620901,0.000199339585620901,3.70040644886801,"Up"
"MSTRG.33568",1150.26600844127,1.03090857760195,0.219575366683389,4.69501016062718,2.66593472550051e-06,0.000205493288742582,0.000205493288742582,3.6872023572899,"Up"
"MSTRG.23296",1142.52937423333,-1.13094764452578,0.241060342948897,-4.69155411749137,2.71137529847306e-06,0.000208538578481465,0.000208538578481465,3.68081359118525,"Down"
"MSTRG.18658",117.133662846566,1.35036342787782,0.287951443106574,4.68955256243684,2.73803096615952e-06,0.00020967153185973,0.00020967153185973,3.67846053184044,"Up"
"MSTRG.33588",1104.81845871836,1.05574657151542,0.225127375141516,4.68955217397162,2.73803616386287e-06,0.00020967153185973,0.00020967153185973,3.67846053184044,"Up"
"MSTRG.20340",39.5030307318129,-2.34610010088411,0.501071564700411,-4.68216571476539,2.838598551878e-06,0.000216179570512386,0.000216179570512386,3.66518535031313,"Down"
"MSTRG.32437",43.9725780300011,3.41147770984212,0.728645205316662,4.68194628188012,2.84163955126308e-06,0.000216179570512386,0.000216179570512386,3.66518535031313,"Up"
"MSTRG.26268",2926.0092562689,-1.16993056419033,0.249967462047374,-4.68033141036813,2.86411551418852e-06,0.00021649633593164,0.00021649633593164,3.66454944941748,"Down"
"MSTRG.31596",141.428151171511,-2.03209919069347,0.434721815383224,-4.67448174622221,2.94696844116608e-06,0.000222281102443233,0.000222281102443233,3.65309745791948,"Down"
"MSTRG.8359",609.633329210674,-1.0690260975378,0.228888606867036,-4.6705081225769,3.00455601948481e-06,0.000225656281044597,0.000225656281044597,3.64655257357727,"Down"
"MSTRG.23033",144.964374390318,-1.59561711095758,0.341923988495065,-4.66658428377748,3.06248056246872e-06,0.000228541675775399,0.000228541675775399,3.64103459249168,"Down"
"MSTRG.30880",267.249846450812,-1.87741541167719,0.402905524252257,-4.65969141317047,3.16683786452231e-06,0.000234872411989909,0.000234872411989909,3.62916799226531,"Down"
"MSTRG.34046",71.2593335149831,-1.55993818245811,0.335375929989749,-4.65131228262502,3.29829424787897e-06,0.00024406683056568,0.00024406683056568,3.61249123853083,"Down"
"MSTRG.29015",209.904134573303,1.35779539688848,0.292485548813851,4.64226489956479,3.44610649739255e-06,0.000254468901842124,0.000254468901842124,3.59436528438257,"Up"
"MSTRG.29224",657.571450795659,-1.32700598044589,0.286741570491372,-4.62788139917026,3.69425465227474e-06,0.000271651374001684,0.000271651374001684,3.56598809398075,"Down"
"MSTRG.2355",90.5051194405006,1.07167492685199,0.231685790515093,4.62555310133351,3.73600070979373e-06,0.000272937497512892,0.000272937497512892,3.56393679469204,"Up"
"MSTRG.340",817.944361813418,-1.10244551522013,0.238568670025656,-4.62108253821248,3.81742850830489e-06,0.000277228914542167,0.000277228914542167,3.55716147546273,"Down"
"MSTRG.11548",435.317051888566,-1.30859152310203,0.283235956168002,-4.62014618767483,3.8346975609761e-06,0.000277908834166493,0.000277908834166493,3.55609764764947,"Down"
"MSTRG.36730",1284.46326915701,-1.39831871408944,0.302890087555235,-4.6165879028129,3.90100827586248e-06,0.000282132798124054,0.000282132798124054,3.54954642388958,"Down"
"MSTRG.22730",135.67242363846,-1.70965576714624,0.371493828220801,-4.60211082195983,4.18230554207038e-06,0.000300007872445371,0.000300007872445371,3.52286734889792,"Down"
"MSTRG.35710",395.091921488112,-1.36440798320092,0.296596139779317,-4.60022164892675,4.22041627804109e-06,0.000301510999505825,0.000301510999505825,3.5206968396182,"Down"
"MSTRG.37175",96.2195471350627,-1.34203613760701,0.291920763400218,-4.59726167462472,4.28079849928664e-06,0.00030458661224985,0.00030458661224985,3.51628918948912,"Down"
"MSTRG.24446",57.8916736758637,-2.16845407828469,0.472053063409619,-4.59366593793934,4.35526394006881e-06,0.000308635427882013,0.000308635427882013,3.5105542232808,"Down"
"MSTRG.9491",215.334356954879,-1.0442861264993,0.227546927423184,-4.589322028318,4.4468795134831e-06,0.000314493698228204,0.000314493698228204,3.50238805245126,"Down"
"MSTRG.7209",291.63398449579,2.20819438588184,0.48294292465121,4.57237133658524,4.82235339719494e-06,0.000337651194338655,0.000337651194338655,3.47153170975612,"Up"
"MSTRG.38640",67.8658027045543,-2.36892135693542,0.51814725757178,-4.57190754620032,4.83304188506723e-06,0.000337726817531269,0.000337726817531269,3.47143445241337,"Down"
"MSTRG.17580",137.820706888552,1.08028423412554,0.2368023197208,4.56196643427836,5.06767500689408e-06,0.000351407629800473,0.000351407629800473,3.45418881328958,"Up"
"MSTRG.34510",159.260113154734,-1.21483138879991,0.266932827710731,-4.55107526196214,5.33724507139489e-06,0.000369289029556021,0.000369289029556021,3.4326335937139,"Down"
"MSTRG.23268",384.217120536355,-1.05021603368164,0.231069744455647,-4.54501750610291,5.4930688522633e-06,0.000379323923552461,0.000379323923552461,3.42098976594689,"Down"
"MSTRG.35897",72.3207985415604,-2.04767240763516,0.450971482348618,-4.54058069696796,5.60995015674637e-06,0.000385878939451033,0.000385878939451033,3.41354892376029,"Down"
"MSTRG.8048",105.9166159519,-2.1068452208053,0.464536829419401,-4.53536746147453,5.75032800454167e-06,0.000393992746650361,0.000393992746650361,3.4045117733996,"Down"
"MSTRG.42422",30.2083327005644,-3.74367929786317,0.825825907111117,-4.5332548490265,5.80816677529695e-06,0.000396410201912451,0.000396410201912451,3.40185517715026,"Down"
"MSTRG.12423",575.568671464491,-1.35094792229748,0.298633020351725,-4.52377275863989,6.07469454636311e-06,0.000412737880121043,0.000412737880121043,3.38432567075768,"Down"
"MSTRG.1112",459.206484499266,1.30445965016182,0.288761698320683,4.5174261605608,6.25958454032115e-06,0.000423111801937977,0.000423111801937977,3.37354486064116,"Up"
"MSTRG.34926",767.875238925155,-1.33079074466091,0.295075982832155,-4.50999343249799,6.48296327597264e-06,0.000435697277604517,0.000435697277604517,3.36081515368607,"Down"
"MSTRG.9685",252.839420943455,-1.07391926866914,0.238398815944727,-4.50471729238006,6.64613615080943e-06,0.000444116044800001,0.000444116044800001,3.35250353657136,"Down"
"MSTRG.309",379.159345460318,-2.04718049367293,0.454751845837951,-4.50175301630866,6.73952721617449e-06,0.000448634390538496,0.000448634390538496,3.3481074381792,"Down"
"MSTRG.31438",227.881952194413,-1.45011723542215,0.322275977409173,-4.49961317961043,6.80772269173549e-06,0.00044978316708987,0.00044978316708987,3.34699680185009,"Down"
"MSTRG.38021",59.744671500082,-1.99065487629968,0.442400597545193,-4.49966588504963,6.80603509641416e-06,0.00044978316708987,0.00044978316708987,3.34699680185009,"Down"
"MSTRG.16284",350.584518147938,-1.22147511614191,0.271694878188293,-4.4957605542177,6.9321712392109e-06,0.000456290050350232,0.000456290050350232,3.34075900114867,"Down"
"MSTRG.9484",43.9108713451488,-1.90962500851563,0.4248342915669,-4.49498791981323,6.95738968288657e-06,0.000457093999932299,0.000457093999932299,3.33999447946192,"Down"
"MSTRG.14616",255.609076319491,-1.03328605137178,0.23006532285864,-4.49127247223896,7.0798907708698e-06,0.000462548477147403,0.000462548477147403,3.3348427445372,"Down"
"MSTRG.41823",124.144362549404,-1.68330055489239,0.37532305056943,-4.48493784844424,7.29351908893742e-06,0.000474740560105669,0.000474740560105669,3.32354366215656,"Down"
"MSTRG.23897",139.692174574722,-2.08881693800253,0.466112948717086,-4.48135359412718,7.41711062954184e-06,0.000481003729737576,0.000481003729737576,3.31785155606241,"Down"
"MSTRG.15253",69.2168181117763,2.97033295454022,0.663396300550738,4.47746385090528,7.55350126912539e-06,0.000487152323134841,0.000487152323134841,3.31233522204317,"Up"
"MSTRG.5039",39.306690500746,-1.95637148416626,0.437711246185499,-4.4695481352498,7.83850179150274e-06,0.000504607141885586,0.000504607141885586,3.29704660704962,"Down"
"MSTRG.42156",168.963471449434,-1.3407550967935,0.30052078670714,-4.46143879591291,8.14111987485455e-06,0.00052027676814775,0.00052027676814775,3.28376556616719,"Down"
