"contrast","ontology","term","sig_with_term","sig_total","universe_with_term","universe_total","pvalue","padj"
"6_month_vs_3_month","GO","GO:0019904",9,20205,12,41599,0.0601152902137257,1
"6_month_vs_3_month","GO","GO:0070206",22,20205,35,41599,0.0636061958714088,1
"6_month_vs_3_month","GO","GO:0007094",17,20205,26,41599,0.06382194370115,1
"6_month_vs_3_month","GO","GO:0035091",24,20205,39,41599,0.0717959387459884,1
"6_month_vs_3_month","GO","GO:0016032",40,20205,69,41599,0.0744134231658971,1
"6_month_vs_3_month","GO","GO:0003810",7,20205,9,41599,0.0765421561402026,1
"6_month_vs_3_month","GO","GO:0003989",7,20205,9,41599,0.0765421561402026,1
"6_month_vs_3_month","GO","GO:0042054",7,20205,9,41599,0.0765421561402026,1
"6_month_vs_3_month","GO","GO:0051015",11,20205,16,41599,0.0855273374483783,1
"6_month_vs_3_month","GO","GO:0070840",50,20205,89,41599,0.0914661727101636,1
"6_month_vs_3_month","GO","GO:0016459",30,20205,51,41599,0.092372844047054,1
"6_month_vs_3_month","GO","GO:0015937",17,20205,27,41599,0.0958511634970933,1
"6_month_vs_3_month","GO","GO:0015297",8,20205,11,41599,0.0958667221475897,1
"6_month_vs_3_month","GO","GO:0046976",8,20205,11,41599,0.0958667221475897,1
"6_month_vs_3_month","GO","GO:0005351",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0005758",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0008643",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0015165",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0016560",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0090481",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0120009",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0120013",5,20205,6,41599,0.0965277450123457,1
"6_month_vs_3_month","GO","GO:0042597",13,20205,20,41599,0.105999657174028,1
"6_month_vs_3_month","GO","GO:0000796",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0003883",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0004415",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0004527",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0004565",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0005795",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0005861",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0006221",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0006401",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0006817",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0007076",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0008452",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0008455",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0009341",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0012511",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0015288",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0016531",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0030218",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0030492",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0042998",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0043123",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0044419",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0070573",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0070588",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0071253",3,20205,3,41599,0.114576282441403,1
"6_month_vs_3_month","GO","GO:0000776",14,20205,22,41599,0.114728408502856,1
"6_month_vs_3_month","GO","GO:0007264",14,20205,22,41599,0.114728408502856,1
"6_month_vs_3_month","GO","GO:0005886",75,20205,139,41599,0.117496202362729,1
"6_month_vs_3_month","GO","GO:0004984",22,20205,37,41599,0.122712715364081,1
"6_month_vs_3_month","GO","GO:0004222",45,20205,81,41599,0.125537820638919,1
"6_month_vs_3_month","GO","GO:0006891",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0008883",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0009317",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0016763",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0030431",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0032222",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0034080",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:1903818",6,20205,8,41599,0.126549482662833,1
"6_month_vs_3_month","GO","GO:0006468",173,20205,334,41599,0.12940838588788,1
"6_month_vs_3_month","GO","GO:0015631",16,20205,26,41599,0.129776213579637,1
"6_month_vs_3_month","GO","GO:0006302",34,20205,60,41599,0.129991973030539,1
"6_month_vs_3_month","GO","GO:0043248",12,20205,19,41599,0.148511315618967,1
"6_month_vs_3_month","GO","GO:0009271",7,20205,10,41599,0.14940327576732,1
"6_month_vs_3_month","GO","GO:0008017",45,20205,82,41599,0.150737970733729,1
"6_month_vs_3_month","GO","GO:0051301",20,20205,34,41599,0.152692262413325,1
"6_month_vs_3_month","GO","GO:0016772",13,20205,21,41599,0.157614530005184,1
"6_month_vs_3_month","GO","GO:0042803",58,20205,108,41599,0.165456811939674,1
"6_month_vs_3_month","GO","GO:0004181",8,20205,12,41599,0.167369586015318,1
"6_month_vs_3_month","GO","GO:0004435",8,20205,12,41599,0.167369586015318,1
"6_month_vs_3_month","GO","GO:0032007",8,20205,12,41599,0.167369586015318,1
"6_month_vs_3_month","GO","GO:0090729",8,20205,12,41599,0.167369586015318,1
"6_month_vs_3_month","GO","GO:0003689",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0005262",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0005663",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0008745",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0009231",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0009253",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0070449",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0071705",4,20205,5,41599,0.170131402393006,1
"6_month_vs_3_month","GO","GO:0007155",68,20205,128,41599,0.172597343813736,1
"6_month_vs_3_month","GO","GO:0039679",44,20205,81,41599,0.177433055579464,1
"6_month_vs_3_month","GO","GO:0000774",16,20205,27,41599,0.179121740972426,1
"6_month_vs_3_month","GO","GO:0009966",9,20205,14,41599,0.18186364033431,1
"6_month_vs_3_month","GO","GO:0071973",9,20205,14,41599,0.18186364033431,1
"6_month_vs_3_month","GO","GO:0016485",33,20205,60,41599,0.192734678489161,1
"6_month_vs_3_month","GO","GO:0005164",10,20205,16,41599,0.193800131520795,1
"6_month_vs_3_month","GO","GO:0006812",10,20205,16,41599,0.193800131520795,1
"6_month_vs_3_month","GO","GO:0007059",19,20205,33,41599,0.194621053199456,1
"6_month_vs_3_month","GO","GO:0042500",35,20205,64,41599,0.196366708745604,1
"6_month_vs_3_month","GO","GO:0005216",38,20205,70,41599,0.201063503365122,1
"6_month_vs_3_month","GO","GO:0005509",116,20205,225,41599,0.202866429212886,1
"6_month_vs_3_month","GO","GO:0003333",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0007166",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0008716",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0009295",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0030955",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0046789",5,20205,7,41599,0.203771811279269,1
"6_month_vs_3_month","GO","GO:0009424",11,20205,18,41599,0.203795107828447,1
"6_month_vs_3_month","GO","GO:0030170",30,20205,55,41599,0.225970942405955,1
"6_month_vs_3_month","GO","GO:0005337",6,20205,9,41599,0.226564135708092,1
"6_month_vs_3_month","GO","GO:0034632",6,20205,9,41599,0.226564135708092,1
"6_month_vs_3_month","GO","GO:0001527",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0001733",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0001819",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0003849",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0003872",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0003906",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0003911",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0004129",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0004420",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0004833",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0005846",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0006051",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0006230",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0006309",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0006417",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0006537",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0008375",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0008703",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0008918",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0009002",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0009098",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0009103",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0010884",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0015225",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0015858",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0015878",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0015930",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0015936",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0016462",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0018193",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0023052",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0030250",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0030507",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0030705",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0031175",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0031204",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0031207",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0031411",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0042754",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0043462",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0044165",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0045151",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0045227",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0045766",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0046849",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0047465",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0047605",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0050750",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0061657",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0071569",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0090630",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:1990817",2,20205,2,41599,0.235907024734694,1
"6_month_vs_3_month","GO","GO:0016010",7,20205,11,41599,0.243092244601847,1
"6_month_vs_3_month","GO","GO:0071203",7,20205,11,41599,0.243092244601847,1
"6_month_vs_3_month","GO","GO:0051082",52,20205,99,41599,0.245820411756899,1
"6_month_vs_3_month","GO","GO:0003341",56,20205,107,41599,0.247077365099245,1
"6_month_vs_3_month","GO","GO:0005930",56,20205,107,41599,0.247077365099245,1
"6_month_vs_3_month","GO","GO:0036159",56,20205,107,41599,0.247077365099245,1
"6_month_vs_3_month","GO","GO:0044423",8,20205,13,41599,0.255634452909148,1
"6_month_vs_3_month","GO","GO:0007154",23,20205,42,41599,0.258228567617548,1
"6_month_vs_3_month","GO","GO:0005507",25,20205,46,41599,0.262088086800064,1
"6_month_vs_3_month","GO","GO:0033014",9,20205,15,41599,0.265464647997474,1
"6_month_vs_3_month","GO","GO:0005085",28,20205,52,41599,0.26665480971606,1
"6_month_vs_3_month","GO","GO:0000278",31,20205,58,41599,0.270105508548476,1
"6_month_vs_3_month","GO","GO:0008318",10,20205,17,41599,0.273356630214314,1
"6_month_vs_3_month","GO","GO:0018342",10,20205,17,41599,0.273356630214314,1
"6_month_vs_3_month","GO","GO:0006629",46,20205,88,41599,0.277901623056311,1
"6_month_vs_3_month","GO","GO:0005777",11,20205,19,41599,0.279810322116483,1
"6_month_vs_3_month","GO","GO:0004523",12,20205,21,41599,0.28516450099463,1
"6_month_vs_3_month","GO","GO:0019064",12,20205,21,41599,0.28516450099463,1
"6_month_vs_3_month","GO","GO:0009036",13,20205,23,41599,0.289657660732614,1
"6_month_vs_3_month","GO","GO:0000814",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0003917",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0004334",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0004357",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0004743",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0006213",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0006276",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0007589",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0008093",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0008137",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0008613",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0009072",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0009297",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0010756",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0015099",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0015211",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0016832",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0017070",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0019062",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0019236",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0032465",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0035444",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0043138",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0044660",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0046718",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0050151",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0050821",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0051180",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0070569",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0071985",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0075733",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0090482",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:1900192",3,20205,4,41599,0.291365756420971,1
"6_month_vs_3_month","GO","GO:0006814",17,20205,31,41599,0.301898173247875,1
"6_month_vs_3_month","GO","GO:0016627",18,20205,33,41599,0.303976678894245,1
"6_month_vs_3_month","GO","GO:0019031",73,20205,143,41599,0.304851392846307,1
"6_month_vs_3_month","GO","GO:0008146",20,20205,37,41599,0.307346176390032,1
"6_month_vs_3_month","GO","GO:0005783",21,20205,39,41599,0.30870829337118,1
"6_month_vs_3_month","GO","GO:0031267",27,20205,51,41599,0.313811597021505,1
"6_month_vs_3_month","GO","GO:0008528",38,20205,73,41599,0.315848282408875,1
"6_month_vs_3_month","GO","GO:0004016",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0004675",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0004824",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0005890",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0006171",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0006430",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0010468",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0015293",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0019836",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0031412",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0045087",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0050920",4,20205,6,41599,0.317338717154327,1
"6_month_vs_3_month","GO","GO:0001772",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0005543",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0017119",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0045927",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0060090",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0097197",5,20205,8,41599,0.332475692306664,1
"6_month_vs_3_month","GO","GO:0005516",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0005669",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0005811",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0006122",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0006750",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0007606",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0017154",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0030036",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0030126",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0032217",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0032218",6,20205,10,41599,0.342305425619251,1
"6_month_vs_3_month","GO","GO:0006914",7,20205,12,41599,0.349103966622988,1
"6_month_vs_3_month","GO","GO:0016593",7,20205,12,41599,0.349103966622988,1
"6_month_vs_3_month","GO","GO:0016743",7,20205,12,41599,0.349103966622988,1
"6_month_vs_3_month","GO","GO:0003777",11,20205,20,41599,0.362348845131058,1
"6_month_vs_3_month","GO","GO:0006694",11,20205,20,41599,0.362348845131058,1
"6_month_vs_3_month","GO","GO:0006368",12,20205,22,41599,0.363888522244598,1
"6_month_vs_3_month","GO","GO:0030246",28,20205,54,41599,0.364238304150687,1
"6_month_vs_3_month","GO","GO:0000145",20,20205,38,41599,0.367150680777807,1
"6_month_vs_3_month","GO","GO:0006887",20,20205,38,41599,0.367150680777807,1
"6_month_vs_3_month","GO","GO:0031514",32,20205,63,41599,0.409829124170093,1
"6_month_vs_3_month","GO","GO:0048870",32,20205,63,41599,0.409829124170093,1
"6_month_vs_3_month","GO","GO:0000775",31,20205,61,41599,0.41123846020082,1
"6_month_vs_3_month","GO","GO:0035556",30,20205,59,41599,0.412671971148906,1
"6_month_vs_3_month","GO","GO:0006955",21,20205,41,41599,0.42690381425686,1
"6_month_vs_3_month","GO","GO:0005577",47,20205,94,41599,0.430521770323208,1
"6_month_vs_3_month","GO","GO:0030168",47,20205,94,41599,0.430521770323208,1
"6_month_vs_3_month","GO","GO:0051258",47,20205,94,41599,0.430521770323208,1
"6_month_vs_3_month","GO","GO:0008083",18,20205,35,41599,0.432342903945641,1
"6_month_vs_3_month","GO","GO:0004185",17,20205,33,41599,0.434259676811076,1
"6_month_vs_3_month","GO","GO:0045893",11,20205,21,41599,0.44725162368113,1
"6_month_vs_3_month","GO","GO:0006633",10,20205,19,41599,0.449750989952387,1
"6_month_vs_3_month","GO","GO:0019915",8,20205,15,41599,0.455173694450598,1
"6_month_vs_3_month","GO","GO:0004198",7,20205,13,41599,0.458151732622467,1
"6_month_vs_3_month","GO","GO:0009308",7,20205,13,41599,0.458151732622467,1
"6_month_vs_3_month","GO","GO:0030261",7,20205,13,41599,0.458151732622467,1
"6_month_vs_3_month","GO","GO:0046168",7,20205,13,41599,0.458151732622467,1
"6_month_vs_3_month","GO","GO:0005201",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0006096",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0006480",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0008107",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0008131",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0008324",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0031124",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0045271",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0046332",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0060271",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0098542",6,20205,11,41599,0.461361242840136,1
"6_month_vs_3_month","GO","GO:0003697",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0004499",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0008081",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0016715",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0019068",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0043087",5,20205,9,41599,0.464865138054879,1
"6_month_vs_3_month","GO","GO:0004176",4,20205,7,41599,0.468761258321069,1
